,species,seizure,early,electrodeNum,meanCorr,mean,varVar,meanVar,delta,theta,alpha,beta,lowGamma,highGamma
Patient_7/Patient_7_interictal_segment_0095.mat,0.0,0.0,0.0,36.0,0.4295136438333671,-3.2888533871597606e-13,400410540.7144522,19706.959532168654,2733085.914710454,2513631.3360882318,2494549.4936882327,5298957.278708153,28599086.62397121,71548187.82229304
Dog_3/Dog_3_interictal_segment_2598.mat,1.0,0.0,0.0,16.0,-0.0587469922384154,6.702971511174387e-16,22789.800668148448,252.31126488095225,12213.883278125002,13463.626715625,5385.483278125002,48190.8342828125,85624.82840624996,238082.65186718738
Dog_4/Dog_4_interictal_segment_1424.mat,1.0,0.0,0.0,16.0,-0.06323212182094677,5.985489881510375e-15,30781.089309946103,385.75731477130336,19202.8345140625,8838.605139062502,11642.7685765625,81821.37000078126,116015.206078125,369094.034761719
Dog_3/Dog_3_interictal_segment_0014.mat,1.0,0.0,0.0,16.0,-0.052321846156898257,-7.151501613122947e-15,110403.67629636318,426.92666901629065,19524.909428125,24106.745365625,17117.365365625,59570.7760203125,88288.94678125004,335811.43255468755
Patient_7/Patient_7_interictal_segment_0522.mat,0.0,0.0,0.0,36.0,0.1680738849621861,4.045365524045036e-14,56007027.97881904,6985.299486512851,349966.1520066668,386469.2892955557,423195.49805111135,2379588.0980077786,5373078.177555557,13741032.270316668
Dog_3/Dog_3_interictal_segment_0290.mat,1.0,0.0,0.0,16.0,-0.06207978653129021,5.894451593491112e-15,73870.07236709219,427.40439262218047,19263.985914062494,14324.8421640625,12383.7274765625,107898.58692578127,154411.46132812498,310992.4970117188
Patient_6/Patient_6_interictal_segment_0660.mat,0.0,0.0,0.0,30.0,0.3116168532632949,9.376860058788828e-13,204587035.34850013,15302.750055967199,1189193.2790558077,1166325.5241358078,1177232.603549141,5156635.926317804,11274680.755398078,28269512.14736139
Patient_7/Patient_7_interictal_segment_1702.mat,0.0,0.0,0.0,36.0,0.13099235678384866,1.3800874714636138e-12,132081675.15680169,13665.403036377298,728994.233423685,713551.8022347962,688451.7327792414,3063237.0899065887,7798602.31734796,29146119.29950683
Dog_3/Dog_3_interictal_segment_0882.mat,1.0,0.0,0.0,16.0,-0.06364479655275902,-2.2123969323217805e-15,174689.38810361674,1042.5954754072686,40372.812815625,40204.07250312498,40342.674065625,166091.2686078125,447728.93284375,1561759.7939921876
Patient_5/Patient_5_interictal_segment_1605.mat,0.0,0.0,0.0,64.0,0.18579027737153053,-3.9703138554614256e-13,78942208.57492338,7578.922404538383,3036787.7510305694,3247150.0024430696,2951227.8919055695,12878765.27715631,26469331.63531823,53380157.58635335
Patient_8/Patient_8_interictal_segment_0424.mat,0.0,0.0,0.0,16.0,0.3302347129978443,9.870291250990703e-12,2139053958396.6904,372047.97831066296,63776497.05095343,63282902.64785344,63117822.64045343,278549210.0608905,607008235.5343343,1547026133.7624192
Patient_5/Patient_5_interictal_segment_0305.mat,0.0,0.0,0.0,64.0,0.25985808180863623,6.680515696189105e-13,364934173.1967542,8395.041537180561,787978.3734164336,834709.6559414348,848873.4876164352,3930326.0107395886,7738198.848208092,20049569.84439252
Patient_8/Patient_8_interictal_segment_1276.mat,0.0,0.0,0.0,16.0,0.06415730907236293,7.473317964468152e-13,189366847.8667057,9080.81678066869,115561.12893281033,114670.81265781044,108229.67028281033,551879.4031476515,1424707.8891281327,5988134.204752434
Dog_4/Dog_4_interictal_segment_0048.mat,1.0,0.0,0.0,16.0,-0.0511382495257502,-2.1074253453434718e-14,116162037.25139332,9845.635906563282,60255.20940156249,98336.27221406248,96647.10252656248,483336.6834007813,838915.8387031249,18361626.58151172
Patient_7/Patient_7_ictal_segment_0055.mat,0.0,1.0,0.0,36.0,0.14055884756248702,-6.205179185296096e-13,2458079630.307369,32521.95425690248,1810400.0405850539,1753373.1611406084,1731910.2220183862,7597207.628793848,14913687.271239398,44669515.61291676
Dog_4/Dog_4_interictal_segment_1449.mat,1.0,0.0,0.0,16.0,-0.060388388829198225,3.1763480734525728e-15,215689.1426028288,649.1989399279453,15719.5273015625,15468.6579265625,11152.7873015625,140825.06332578126,360247.55520312494,518520.31407421886
Dog_3/Dog_3_interictal_segment_4058.mat,1.0,0.0,0.0,16.0,-0.030105150200461013,2.9476421303797815e-16,378919.8255284549,676.3339689066418,42897.154351562494,56602.6509140625,68742.80997656251,173989.9650507812,375640.6644531249,563299.8376367189
Patient_6/Patient_6_interictal_segment_0028.mat,0.0,0.0,0.0,30.0,0.296228578329778,2.1638091614780327e-13,34959537.397333205,3420.4121787690883,231411.21947493308,240321.28508826642,232642.02259493305,831783.6695505322,1679865.1586026647,5605258.018500659
Patient_7/Patient_7_interictal_segment_1168.mat,0.0,0.0,0.0,36.0,0.11944038871055082,8.801079174089764e-13,474121237.13029295,20174.986781497442,2010812.61034576,2098001.246656871,2282213.396023536,11220300.023700356,15082760.88905761,48048899.42968611
Dog_3/Dog_3_interictal_segment_3403.mat,1.0,0.0,0.0,16.0,-0.05211933191572258,-4.08381661820556e-15,25042.78829902528,253.09354010025058,8146.978840625003,7440.614465625003,4071.975715625,31000.483845312494,91623.69653125004,295320.0009296874
Patient_7/Patient_7_ictal_segment_0157.mat,0.0,1.0,0.0,36.0,0.2864665069706564,-1.010670934596823e-12,475610964.6492461,24188.02758008821,1391531.9689952114,1386639.7157507665,1374843.1667285443,5690558.241445112,11577335.69796324,51577111.20537954
Dog_4/Dog_4_interictal_segment_2202.mat,1.0,0.0,0.0,16.0,-0.056528177643043014,-3.885780586188064e-18,1215748.6971958836,1238.3387456923558,10526.4390140625,17273.444639062498,21400.1690140625,84170.63228203125,215819.60670312497,745733.5089804687
Dog_3/Dog_3_interictal_segment_4343.mat,1.0,0.0,0.0,16.0,-0.06238297760150933,-2.797484466299239e-15,14872.649934852645,251.86202106829572,6656.6660953125,4934.7189078125,12475.1232828125,58598.37696015625,70072.705015625,225004.60090234372
Patient_2/Patient_2_interictal_segment_2100.mat,0.0,0.0,0.0,16.0,0.2137563196429744,1.2280224837013518e-12,652550.5409710304,858.5235801410281,45645.312932158704,44787.829132158986,44979.57243215919,189414.34069471853,498288.1733215957,850894.3102343669
Patient_5/Patient_5_interictal_segment_0318.mat,0.0,0.0,0.0,64.0,0.2220304063106492,-7.518380584770058e-13,262383473.43713403,8745.737372647658,1342893.1154337036,1276013.770571203,1401187.3660337045,6488484.078173554,18922581.07719341,102126254.18024977
Patient_2/Patient_2_interictal_segment_2691.mat,0.0,0.0,0.0,16.0,0.4018871963743241,-5.475158104673028e-13,58305.923533459325,610.9513153030657,42519.2138463391,45668.724246338985,44642.608971339025,232705.2319335255,554388.521538391,1915165.8945743241
Dog_3/Dog_3_interictal_segment_1211.mat,1.0,0.0,0.0,16.0,-0.05164184562019637,-1.2835843499203742e-14,76164.54496621077,432.34621828007516,17504.7503828125,11787.640382812502,7152.835070312502,91080.19937890623,207324.27382812492,417871.9331835937
Patient_6/Patient_6_interictal_segment_0876.mat,0.0,0.0,0.0,30.0,0.209731301445546,-1.3534645404433832e-13,138977984.48334658,11285.206472193096,1638456.0243156815,1609847.7934090155,1629934.5655690152,7552666.6801205715,15086733.373596825,37541597.61199457
Patient_5/Patient_5_interictal_segment_0113.mat,0.0,0.0,0.0,64.0,0.09018401318339986,2.324682668586304e-14,66695831.457788296,8324.944240119265,2129258.185381846,2096074.6953943463,2029908.6975693456,8885313.868199548,19009653.258593407,46250638.89628187
Dog_3/Dog_3_interictal_segment_3926.mat,1.0,0.0,0.0,16.0,-0.05463649104442071,1.7894019599395964e-15,13581.280672424302,202.68619713345862,6023.3005828125015,5729.9037078125,4111.156520312499,14896.531060156252,76926.108015625,181540.00727734368
Dog_4/Dog_4_interictal_segment_0465.mat,1.0,0.0,0.0,16.0,-0.059185057046465185,2.0053958493804202e-14,5172370.301855179,3276.4603888627807,82442.2146015625,73157.4321015625,65760.1242890625,203782.3143007812,679439.0228906249,1318114.1185742193
Dog_1/Dog_1_ictal_segment_0164.mat,1.0,1.0,0.0,16.0,-0.05875440562960296,-1.5243362128103386e-15,327764976.7602641,36156.9650015664,700645.4596562497,1028454.28153125,734086.58528125,3918549.319390624,15713825.058437502,29797582.313984364
Patient_8/Patient_8_interictal_segment_1378.mat,0.0,0.0,0.0,16.0,0.2922052794756564,2.003162080654875e-13,16816801.35659317,4691.041440890681,261592.78951617266,249340.2921661725,239955.7868161723,916561.1374977727,1670066.1330367057,2779587.9208196504
Patient_7/Patient_7_interictal_segment_0663.mat,0.0,0.0,0.0,36.0,0.09798926487844176,4.3425340360651387e-13,289653739.7580553,13682.18321305594,1547439.7653342346,1610041.9977342337,1608528.4425120112,8767284.981537366,20040552.66247562,51510377.62535799
Patient_7/Patient_7_interictal_segment_2305.mat,0.0,0.0,0.0,36.0,0.11451563105159066,4.496137585697902e-13,340809939.95524424,16480.559576047428,1626320.5424173553,1732016.0226617963,1837039.6255617943,7960554.905166965,15805879.48980686,46253427.57581032
Patient_6/Patient_6_interictal_segment_1245.mat,0.0,0.0,0.0,30.0,0.12361781906025412,-5.595438778982498e-13,61187741.22688119,6904.557091222247,265464.983298038,256699.8880313713,250899.2774580379,1025060.7262145041,2284561.3135270453,5611975.800322708
Patient_2/Patient_2_interictal_segment_2705.mat,0.0,0.0,0.0,16.0,0.18916910544258544,-3.1906211006571515e-14,13385257.024017924,2374.925255228521,133222.16798733026,138585.21851233026,143163.79148733022,642629.405680486,1378093.8883733018,3350041.2710890733
Dog_1/Dog_1_interictal_segment_0295.mat,1.0,0.0,0.0,16.0,-0.06172537403089864,-2.557426492799664e-14,12781049.80366094,7591.440840382202,148322.471653125,197995.92540312503,267530.5088406249,663160.6749390627,1446520.5243437502,3890659.4392109383
Dog_3/Dog_3_interictal_segment_1733.mat,1.0,0.0,0.0,16.0,-0.0636942446870909,3.0850322296771543e-16,5285.261209707754,183.97708881578941,3671.439178125,9661.259178124998,5399.203240625,22003.7903640625,43873.39428124998,198189.19739843762
Dog_2/Dog_2_interictal_segment_0432.mat,1.0,0.0,0.0,16.0,-0.052582449171749215,4.556133248456717e-14,42277907.25698877,9901.170644188598,116085.55956406253,139977.1773765625,156195.26987656252,349883.75803828123,1081846.480953125,5412826.02988672
Patient_3/Patient_3_interictal_segment_0256.mat,0.0,0.0,0.0,55.0,0.10522594402356912,6.053746594923059e-14,1132983.9367439654,1510.3450585324265,407515.6518288953,387333.3982034407,375812.4092434406,1522524.971471844,3057718.2220634795,9060435.943743633
Patient_7/Patient_7_interictal_segment_0706.mat,0.0,0.0,0.0,36.0,0.15196373491240636,1.5845418804221693e-13,60245738.68753538,7300.140921254257,970774.8268027942,866974.5581694617,770426.3571027956,3375827.341401471,11342371.205594625,21233389.168876998
Patient_8/Patient_8_interictal_segment_0232.mat,0.0,0.0,0.0,16.0,0.4865032788358846,2.1145751816220585e-13,7429277.206947437,4914.210455896178,133743.59892039926,111954.08177039935,67876.0178203994,357520.0391417985,3212947.317554001,4080081.2940609986
Patient_7/Patient_7_interictal_segment_3118.mat,0.0,0.0,0.0,36.0,0.1629678048244663,-2.577305874890752e-13,129974025.16726916,9150.203562965924,779413.0399504236,737759.3719837586,696444.1020726495,3246970.0412713564,7752119.095581972,17852836.83047529
Patient_8/Patient_8_interictal_segment_1123.mat,0.0,0.0,0.0,16.0,0.2602560353454589,-9.584709914634004e-13,11174166.008485036,4168.214893991294,312180.16030904837,303263.4248340484,288269.1844840485,1261819.1157532178,3098964.2660654825,10363783.02331131
Patient_3/Patient_3_interictal_segment_0019.mat,0.0,0.0,0.0,55.0,0.16474255205968144,-1.5636404978894542e-13,5099505.659027127,2586.885574015172,338281.05350782076,335941.85428600264,329612.77908236603,1366228.6181597365,3056032.544398198,7527027.884301405
Dog_4/Dog_4_interictal_segment_0778.mat,1.0,0.0,0.0,16.0,-0.05966048712862576,2.4976687384992147e-14,3153803.8563434086,2989.891188126568,85957.45718125,114456.44343125,146292.17468124998,621497.8776281251,1196036.2586875,2612820.6459218743
Patient_1/Patient_1_interictal_segment_0056.mat,0.0,0.0,0.0,68.0,0.03254424295576014,-4.8445012707281195e-14,323174213.788582,23697.948379287987,6698905.296291519,5585301.986820933,5004752.1555268215,22621354.23337069,43779905.50832705,84723686.21072297
Patient_2/Patient_2_ictal_segment_0139.mat,0.0,1.0,0.0,16.0,0.1983710654312284,3.502918843878433e-13,29728687391.87888,91397.9060996476,370582.3011346448,406354.41910964454,436583.62038464437,2475551.912243396,5864756.820921435,11816579.326815248
Patient_5/Patient_5_interictal_segment_0969.mat,0.0,0.0,0.0,64.0,0.1912016082394222,6.770193294869393e-14,56967751.06894308,4552.285251255255,500276.00470826274,506230.00670826284,507860.8349707629,2330511.0688121817,5400173.934657591,15379555.464089565
Patient_5/Patient_5_interictal_segment_0342.mat,0.0,0.0,0.0,64.0,0.2257872006123856,7.142205049603946e-13,292044024.084248,9642.655555979312,1178280.8717515152,1247983.696414017,1185682.1649390159,5593157.647541202,11624340.436321415,31371569.30265105
Patient_7/Patient_7_ictal_segment_0099.mat,0.0,1.0,0.0,36.0,0.09885760902485267,1.5457367731465229e-13,16003551232.669653,46594.90034790174,2517120.3975623376,2425129.777629005,2376092.0446067825,10156279.004652746,21704313.300512277,58528515.28835314
Dog_2/Dog_2_ictal_segment_0122.mat,1.0,1.0,0.0,16.0,-0.06314577912825549,-2.4892587990876772e-15,368904.0784605801,1239.8855975877195,49894.05205312501,39072.649553125,21523.519865625,121564.48502031252,811654.43209375,1277796.6356796876
Dog_3/Dog_3_interictal_segment_4494.mat,1.0,0.0,0.0,16.0,-0.060471454356845235,5.678790770957678e-16,11140.853428912777,210.82621044799487,6505.290776562501,6879.228901562499,6213.6492140625,29523.561150781246,73856.23370312499,212674.72026171876
Dog_2/Dog_2_interictal_segment_0226.mat,1.0,0.0,0.0,16.0,-0.03884594712159163,7.861211681614576e-15,5580551.923614029,2871.0844219924816,82914.062665625,72280.327665625,54410.496103125,243721.5568390625,535896.10946875,520317.34408593725
Dog_3/Dog_3_interictal_segment_1130.mat,1.0,0.0,0.0,16.0,-0.05656646451758721,1.3788969965844446e-15,39372.71074073262,278.6560702537594,5289.5501578125,4774.1976578125,2961.9432828125,29298.34383515625,78780.476890625,243085.9040273437
Patient_5/Patient_5_interictal_segment_0232.mat,0.0,0.0,0.0,64.0,0.10610652966129128,-3.3508698038531294e-13,56762583.74693956,7042.292634379373,997820.4866004636,1003081.6951504637,1017161.1820754636,4772385.418470836,11491676.788367135,27480505.115531527
Patient_7/Patient_7_interictal_segment_0647.mat,0.0,0.0,0.0,36.0,0.22344887385164186,3.5862386640575207e-13,328519035.92425495,17893.130530311617,1022043.9723374546,1066750.5081485666,1018852.6334374552,5104288.770107443,12451213.895741213,36878632.80050226
Patient_5/Patient_5_interictal_segment_0286.mat,0.0,0.0,0.0,64.0,0.13413754919876994,-3.2154190421351834e-13,105175075.04469252,11362.723259573786,2148042.937828957,2154260.0877039577,2124137.551628957,9798965.524624065,24248248.14605833,87065895.71273383
Dog_2/Dog_2_interictal_segment_0298.mat,1.0,0.0,0.0,16.0,-0.04940374423212317,7.20812298737883e-15,29976127.504788063,9913.92126762218,146021.29611406248,130384.34330156248,370337.3095515626,1900893.9870445312,2516645.8880156255,7507588.45173047
Dog_2/Dog_2_interictal_segment_0453.mat,1.0,0.0,0.0,16.0,-0.04948822578917508,1.1841638780651922e-14,184941678.07137552,19646.287272478072,334061.5777140625,317532.1627140625,298544.1186515625,986749.8258070312,6311724.763078122,13097553.376667967
Dog_3/Dog_3_interictal_segment_0078.mat,1.0,0.0,0.0,16.0,-0.05410148223688356,-3.969047313034936e-15,10730.849656699813,180.18307996553887,4580.038057812501,3936.1274328124987,5867.6577453125,39117.47001015625,71722.518703125,189335.6290898436
Dog_4/Dog_4_interictal_segment_2232.mat,1.0,0.0,0.0,16.0,-0.057345102042105627,6.002420782635908e-15,677329.393356254,1017.7653269893486,175728.3198703125,150646.80518281247,106350.87549531247,312679.61285390623,441909.91995312495,1105769.9620585935
Dog_2/Dog_2_ictal_segment_0020.mat,1.0,1.0,0.0,16.0,-0.0014163361231249276,-6.317169010117141e-15,251357842.3617929,15369.212123276944,522872.326790625,174370.347728125,251827.212728125,2451690.274464062,5953896.596656249,13139631.60033594
Patient_2/Patient_2_interictal_segment_0304.mat,0.0,0.0,0.0,16.0,0.3142326433037278,-7.850758265703915e-13,4878401.215542471,1878.356774777452,165733.48176033256,188707.64863533294,202215.8479853331,786762.5514089967,1893495.3441283298,4960271.026471656
Patient_2/Patient_2_interictal_segment_1019.mat,0.0,0.0,0.0,16.0,0.3793991131920877,6.089976523071527e-13,117120.76295912713,495.5751614247867,26414.7474355307,22084.720410530397,18739.996260530057,85391.45537238508,279172.58938030194,429114.6756895662
Dog_4/Dog_4_interictal_segment_1698.mat,1.0,0.0,0.0,16.0,-0.06204896704099391,7.460143613968742e-15,178864.07285369933,799.1148026315789,15721.296765625006,15816.689890625004,38331.93895312501,136721.67060156248,187524.52265625,920334.6271484377
Patient_2/Patient_2_interictal_segment_2677.mat,0.0,0.0,0.0,16.0,0.3446774769825788,4.639332473743708e-13,242229.4964812729,772.9990541783345,32427.119757129327,34852.39403212958,31651.474732129027,173777.7991820829,631554.1528213024,961896.3988960657
Patient_3/Patient_3_interictal_segment_0222.mat,0.0,0.0,0.0,55.0,0.1652240331446988,-1.5241518915652055e-13,2129971.915056325,1173.8932630453344,261003.15645265215,263572.8967981067,274608.1474781068,1225152.0763696618,2200069.756042884,4738829.154842448
Dog_3/Dog_3_interictal_segment_3819.mat,1.0,0.0,0.0,16.0,-0.04309512715830281,2.3037127760972e-15,325419.3852861551,765.4522294016292,61148.53672031249,54722.5492203125,52291.16234531251,213444.97930390626,196316.982203125,739451.0541835937
Patient_5/Patient_5_interictal_segment_1374.mat,0.0,0.0,0.0,64.0,0.17830521467138147,-1.2744649779961049e-13,29285358.342926577,5573.165196732468,340226.1469407312,381319.3839157309,327462.68657823163,1514487.7789676662,3779812.38171356,12284592.545942042
